zeit;stichprobe_n;threads;durchlauf_nr;dauer_gesamt_ms;durchsatz_pat_pro_s;mittel_ms_pro_patient;median_ms_pro_patient;p95_ms_pro_patient;stdabw_ms_pro_patient;anzahl_angefragt;anzahl_ok;anzahl_fehler
11.08.2025 16:55:18.129;10;1;0;6.346;1575.771;0.634;0.559;0.948;0.205;10;10;0
11.08.2025 16:55:18.129;10;1;1;6.280;1592.357;0.627;0.560;0.925;0.140;10;10;0
11.08.2025 16:55:18.129;10;1;2;5.068;1973.321;0.506;0.519;0.647;0.068;10;10;0
11.08.2025 16:55:18.129;10;1;3;7.483;1336.327;0.747;0.637;1.288;0.220;10;10;0
11.08.2025 16:55:18.129;10;1;4;4.922;2031.777;0.492;0.477;0.607;0.051;10;10;0
11.08.2025 16:55:18.129;10;1;5;9.179;1089.431;0.917;0.753;1.898;0.372;10;10;0
11.08.2025 16:55:18.129;10;1;6;8.408;1189.315;0.840;0.807;1.079;0.120;10;10;0
11.08.2025 16:55:18.129;10;1;7;7.728;1293.962;0.772;0.643;1.516;0.281;10;10;0
11.08.2025 16:55:18.129;10;1;8;8.463;1181.642;0.845;0.812;1.076;0.117;10;10;0
11.08.2025 16:55:18.129;10;1;9;7.276;1374.344;0.727;0.573;1.329;0.275;10;10;0
11.08.2025 16:55:18.129;10;1;10;9.418;1061.751;0.940;0.920;1.453;0.226;10;10;0
11.08.2025 16:55:18.129;10;1;11;7.058;1416.832;0.705;0.752;0.881;0.134;10;10;0
11.08.2025 16:55:18.129;10;1;12;7.336;1363.141;0.733;0.571;1.356;0.282;10;10;0
11.08.2025 16:55:18.129;10;1;13;7.595;1316.742;0.758;0.740;1.219;0.202;10;10;0
11.08.2025 16:55:18.129;10;1;14;9.626;1038.842;0.962;0.859;1.562;0.241;10;10;0
11.08.2025 16:55:18.129;10;1;15;9.431;1060.378;0.942;0.678;2.321;0.515;10;10;0
11.08.2025 16:55:18.129;10;1;16;6.909;1447.492;0.690;0.595;0.947;0.138;10;10;0
11.08.2025 16:55:18.129;10;1;17;6.756;1480.253;0.675;0.538;1.032;0.202;10;10;0
11.08.2025 16:55:18.129;10;1;18;6.536;1529.941;0.653;0.580;0.936;0.154;10;10;0
11.08.2025 16:55:18.129;10;1;19;6.520;1533.766;0.651;0.545;1.038;0.183;10;10;0
11.08.2025 16:55:18.129;10;1;20;6.418;1558.239;0.641;0.609;0.783;0.095;10;10;0
11.08.2025 16:55:18.129;10;1;21;6.924;1444.231;0.692;0.525;1.237;0.265;10;10;0
11.08.2025 16:55:18.129;10;1;22;7.047;1419.084;0.704;0.678;1.077;0.150;10;10;0
11.08.2025 16:55:18.129;10;1;23;8.228;1215.421;0.822;0.696;1.086;0.186;10;10;0
11.08.2025 16:55:18.129;10;1;24;8.632;1158.453;0.862;0.750;1.533;0.239;10;10;0
11.08.2025 16:55:18.129;10;1;25;6.189;1615.718;0.618;0.562;0.850;0.103;10;10;0
11.08.2025 16:55:18.129;10;1;26;8.053;1241.758;0.804;0.766;1.228;0.190;10;10;0
11.08.2025 16:55:18.129;10;1;27;7.598;1316.101;0.759;0.729;0.898;0.071;10;10;0
11.08.2025 16:55:18.129;10;1;28;8.000;1249.969;0.799;0.660;2.016;0.424;10;10;0
11.08.2025 16:55:18.129;10;1;29;8.492;1177.579;0.848;0.729;1.331;0.201;10;10;0
11.08.2025 16:55:18.129;10;1;30;6.362;1571.907;0.635;0.620;0.716;0.041;10;10;0
11.08.2025 16:55:18.129;10;1;31;5.989;1669.811;0.598;0.555;0.812;0.096;10;10;0
11.08.2025 16:55:18.129;10;1;32;6.522;1533.248;0.651;0.602;0.794;0.072;10;10;0
11.08.2025 16:55:18.129;10;1;33;6.476;1544.187;0.647;0.640;0.846;0.099;10;10;0
11.08.2025 16:55:18.129;10;1;34;6.776;1475.862;0.677;0.516;0.976;0.201;10;10;0
11.08.2025 16:55:18.129;10;1;35;7.833;1276.617;0.782;0.732;1.370;0.228;10;10;0
11.08.2025 16:55:18.129;10;1;36;5.838;1712.798;0.583;0.525;0.739;0.096;10;10;0
11.08.2025 16:55:18.129;10;1;37;4.973;2010.818;0.497;0.470;0.697;0.068;10;10;0
11.08.2025 16:55:18.129;10;1;38;7.794;1283.121;0.778;0.494;2.011;0.450;10;10;0
11.08.2025 16:55:18.129;10;1;39;5.154;1940.165;0.515;0.475;0.590;0.053;10;10;0
11.08.2025 16:55:18.129;10;1;40;8.230;1215.141;0.822;0.825;1.424;0.281;10;10;0
11.08.2025 16:55:18.129;10;1;41;5.569;1795.655;0.556;0.531;0.721;0.060;10;10;0
11.08.2025 16:55:18.129;10;1;42;7.985;1252.348;0.798;0.695;1.986;0.437;10;10;0
11.08.2025 16:55:18.129;10;1;43;4.969;2012.518;0.496;0.486;0.568;0.033;10;10;0
11.08.2025 16:55:18.129;10;1;44;7.726;1294.364;0.772;0.617;1.626;0.319;10;10;0
11.08.2025 16:55:18.129;10;1;45;4.970;2012.032;0.496;0.489;0.552;0.031;10;10;0
11.08.2025 16:55:18.129;10;1;46;7.053;1417.877;0.704;0.644;1.156;0.230;10;10;0
11.08.2025 16:55:18.129;10;1;47;5.908;1692.506;0.590;0.554;0.747;0.065;10;10;0
11.08.2025 16:55:18.129;10;1;48;7.501;1333.084;0.749;0.637;1.314;0.219;10;10;0
11.08.2025 16:55:18.129;10;1;49;6.110;1636.554;0.610;0.510;0.922;0.136;10;10;0
11.08.2025 16:55:18.129;10;1;50;8.243;1213.180;0.823;0.679;1.157;0.218;10;10;0
11.08.2025 16:55:18.129;10;1;51;5.847;1710.337;0.584;0.511;0.727;0.101;10;10;0
11.08.2025 16:55:18.129;10;1;52;6.828;1464.644;0.682;0.641;0.898;0.126;10;10;0
11.08.2025 16:55:18.129;10;1;53;5.152;1940.843;0.515;0.465;0.795;0.105;10;10;0
11.08.2025 16:55:18.129;10;1;54;8.304;1204.224;0.829;0.732;1.324;0.202;10;10;0
11.08.2025 16:55:18.129;10;1;55;6.773;1476.516;0.676;0.601;1.102;0.160;10;10;0
11.08.2025 16:55:18.129;10;1;56;14.097;709.371;1.408;1.086;2.853;0.621;10;10;0
11.08.2025 16:55:18.129;10;1;57;9.777;1022.788;0.977;0.895;1.587;0.337;10;10;0
11.08.2025 16:55:18.129;10;1;58;5.097;1962.131;0.509;0.505;0.576;0.029;10;10;0
11.08.2025 16:55:18.129;10;1;59;7.203;1388.368;0.719;0.637;1.037;0.154;10;10;0
11.08.2025 16:55:18.129;10;1;60;5.772;1732.382;0.575;0.566;0.719;0.089;10;10;0
11.08.2025 16:55:18.129;10;1;61;6.520;1533.742;0.651;0.612;0.958;0.153;10;10;0
11.08.2025 16:55:18.129;10;1;62;5.584;1790.927;0.558;0.510;0.818;0.105;10;10;0
11.08.2025 16:55:18.129;10;1;63;6.155;1624.827;0.615;0.600;0.805;0.106;10;10;0
11.08.2025 16:55:18.129;10;1;64;6.810;1468.472;0.680;0.662;0.897;0.089;10;10;0
11.08.2025 16:55:18.129;10;1;65;6.994;1429.756;0.698;0.632;0.937;0.132;10;10;0
11.08.2025 16:55:18.129;10;1;66;6.409;1560.233;0.640;0.610;0.758;0.055;10;10;0
11.08.2025 16:55:18.129;10;1;67;6.869;1455.774;0.686;0.641;0.969;0.116;10;10;0
11.08.2025 16:55:18.129;10;1;68;6.131;1631.162;0.612;0.645;0.781;0.109;10;10;0
11.08.2025 16:55:18.129;10;1;69;5.180;1930.390;0.517;0.477;0.782;0.097;10;10;0
11.08.2025 16:55:18.129;10;1;70;7.408;1349.910;0.740;0.667;1.594;0.294;10;10;0
11.08.2025 16:55:18.129;10;1;71;7.426;1346.620;0.738;0.724;0.839;0.054;10;10;0
11.08.2025 16:55:18.129;10;1;72;6.405;1561.305;0.640;0.503;0.999;0.205;10;10;0
11.08.2025 16:55:18.129;10;1;73;5.302;1886.010;0.530;0.484;0.710;0.080;10;10;0
11.08.2025 16:55:18.129;10;1;74;7.357;1359.231;0.734;0.633;1.319;0.236;10;10;0
11.08.2025 16:55:18.129;10;1;75;5.901;1694.513;0.589;0.545;0.716;0.074;10;10;0
11.08.2025 16:55:18.129;10;1;76;7.748;1290.622;0.774;0.700;0.957;0.109;10;10;0
11.08.2025 16:55:18.129;10;1;77;7.329;1364.498;0.732;0.700;0.896;0.106;10;10;0
11.08.2025 16:55:18.129;10;1;78;6.929;1443.231;0.692;0.638;1.030;0.167;10;10;0
11.08.2025 16:55:18.129;10;1;79;6.575;1521.028;0.657;0.643;0.839;0.101;10;10;0
11.08.2025 16:55:18.129;10;1;80;7.647;1307.754;0.764;0.685;1.123;0.158;10;10;0
11.08.2025 16:55:18.129;10;1;81;10.602;943.209;1.059;0.944;1.544;0.225;10;10;0
11.08.2025 16:55:18.129;10;1;82;7.991;1251.455;0.798;0.703;1.400;0.222;10;10;0
11.08.2025 16:55:18.129;10;1;83;9.974;1002.627;0.996;0.959;1.384;0.150;10;10;0
11.08.2025 16:55:18.129;10;1;84;8.031;1245.252;0.802;0.771;1.139;0.163;10;10;0
11.08.2025 16:55:18.129;10;1;85;7.216;1385.752;0.721;0.667;0.931;0.115;10;10;0
11.08.2025 16:55:18.129;10;1;86;10.382;963.187;1.037;0.841;2.289;0.430;10;10;0
11.08.2025 16:55:18.129;10;1;87;8.481;1179.176;0.847;0.827;1.064;0.095;10;10;0
11.08.2025 16:55:18.129;10;1;88;8.707;1148.475;0.870;0.762;1.208;0.163;10;10;0
11.08.2025 16:55:18.129;10;1;89;8.904;1123.141;0.889;0.767;2.008;0.393;10;10;0
11.08.2025 16:55:18.129;10;1;90;8.291;1206.200;0.828;0.791;1.248;0.181;10;10;0
11.08.2025 16:55:18.129;10;1;91;7.991;1251.377;0.798;0.718;1.294;0.196;10;10;0
11.08.2025 16:55:18.129;10;1;92;8.606;1161.967;0.860;0.830;1.307;0.175;10;10;0
11.08.2025 16:55:18.129;10;1;93;6.309;1585.163;0.630;0.602;0.768;0.067;10;10;0
11.08.2025 16:55:18.129;10;1;94;7.916;1263.312;0.791;0.703;1.214;0.197;10;10;0
11.08.2025 16:55:18.129;10;1;95;7.328;1364.666;0.732;0.635;1.109;0.170;10;10;0
11.08.2025 16:55:18.129;10;1;96;8.560;1168.224;0.855;0.776;1.385;0.234;10;10;0
11.08.2025 16:55:18.129;10;1;97;7.306;1368.832;0.730;0.685;0.928;0.088;10;10;0
11.08.2025 16:55:18.129;10;1;98;7.326;1365.020;0.732;0.620;1.042;0.171;10;10;0
11.08.2025 16:55:18.129;10;1;99;7.835;1276.389;0.782;0.760;1.130;0.138;10;10;0
